time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,city
2024-04-09,10.8,6.9,16.3,0.3,0.0,,17.7,,1018.2,,Spokane
2024-04-10,8.1,-0.4,15.2,0.0,0.0,,3.4,,1024.7,,Spokane
2024-04-11,10.3,1.9,18.0,0.0,0.0,,4.8,,1014.3,,Spokane
2024-04-12,14.1,10.2,18.5,0.0,0.0,,3.7,,1008.3,,Spokane
2024-04-13,14.0,6.3,23.0,0.0,0.0,,2.5,,1010.8,,Spokane
2024-04-14,14.9,6.9,24.6,0.0,0.0,,4.0,,1008.6,,Spokane
2024-04-15,12.4,8.0,16.9,0.0,0.0,,18.2,,1013.3,,Spokane
2024-04-16,6.8,1.3,10.8,0.5,0.0,,16.4,,1020.2,,Spokane
2024-04-17,4.6,-2.6,11.9,0.0,0.0,,5.4,,1027.0,,Spokane
2024-04-18,5.8,-0.4,11.3,0.0,0.0,,5.6,,1027.1,,Spokane
2024-04-19,7.8,-0.9,15.2,0.0,0.0,,11.3,,1025.1,,Spokane
2024-04-20,11.7,1.9,19.6,0.0,0.0,,10.5,,1019.5,,Spokane
2024-04-21,10.0,5.2,14.1,0.0,0.0,,18.8,,1021.4,,Spokane
2024-04-22,8.2,-0.4,15.8,0.0,0.0,,4.7,,1019.8,,Spokane
2024-04-23,10.3,0.2,19.6,0.0,0.0,,2.7,,1015.8,,Spokane
2024-04-24,11.7,2.4,18.5,0.0,0.0,,11.3,,1012.7,,Spokane
2024-04-25,12.2,9.1,15.8,0.0,0.0,,12.3,,1009.7,,Spokane
2024-04-26,12.1,8.5,17.4,0.0,0.0,,5.0,,1009.4,,Spokane
2024-04-27,10.8,6.3,15.2,0.6,0.0,,12.2,,1012.8,,Spokane
2024-04-28,11.1,7.4,15.8,0.0,0.0,,16.8,,1014.4,,Spokane
2024-04-29,7.5,3.0,11.3,0.3,0.0,,15.8,,1012.9,,Spokane
2024-04-30,5.2,0.8,10.2,1.0,0.0,,8.3,,1017.4,,Spokane
2024-05-01,8.0,2.4,14.1,0.0,0.0,,12.6,,1017.4,,Spokane
2024-05-02,9.8,1.3,16.9,0.0,0.0,,4.0,,1015.8,,Spokane
2024-05-03,11.4,2.4,19.1,0.0,0.0,,4.6,,1015.3,,Spokane
2024-05-04,15.5,10.2,20.8,0.0,0.0,,15.0,,1002.6,,Spokane
2024-05-05,8.7,8.0,10.2,9.1,0.0,,9.2,,1000.4,,Spokane
2024-05-06,9.7,5.8,15.2,2.5,0.0,,18.9,,1007.7,,Spokane
2024-05-07,9.4,3.5,15.2,0.0,0.0,,11.5,,1014.2,,Spokane
2024-05-08,11.3,5.8,17.4,0.0,0.0,,5.7,,1023.5,,Spokane
2024-05-09,14.5,4.1,25.2,0.0,0.0,,3.7,,1026.7,,Spokane
2024-05-10,17.7,7.4,27.4,0.0,0.0,,2.2,,1020.1,,Spokane
2024-05-11,19.0,9.6,27.4,0.0,0.0,,9.4,,1012.1,,Spokane
2024-05-12,20.4,11.3,28.5,0.0,0.0,,11.7,,1009.2,,Spokane
2024-05-13,19.0,12.4,24.6,0.0,0.0,,15.2,,1009.7,,Spokane
2024-05-14,17.8,11.3,24.1,0.0,0.0,,8.3,,1014.8,,Spokane
2024-05-15,18.1,9.6,25.2,0.0,0.0,,8.4,,1014.4,,Spokane
2024-05-16,19.6,14.1,26.3,0.0,0.0,,19.3,,1006.1,,Spokane
2024-05-17,13.1,9.6,17.4,0.0,0.0,,16.5,,1010.2,,Spokane
2024-05-18,10.9,5.8,15.2,0.0,0.0,,9.9,,1013.4,,Spokane
2024-05-19,9.5,5.8,15.8,1.0,0.0,,6.0,,1017.1,,Spokane
2024-05-20,10.4,3.5,18.5,0.0,0.0,,4.7,,1018.2,,Spokane
2024-05-21,11.6,8.5,16.9,1.8,0.0,,14.8,,1014.7,,Spokane
2024-05-22,11.1,8.5,14.6,5.6,0.0,,11.3,,1008.8,,Spokane
2024-05-23,12.2,6.3,18.5,0.0,0.0,,13.1,,1015.4,,Spokane
2024-05-24,15.7,10.8,20.8,0.0,0.0,,13.1,,1008.2,,Spokane
2024-05-25,13.7,10.2,16.3,0.0,0.0,,20.2,,1007.5,,Spokane
2024-05-26,12.6,6.3,17.4,0.0,0.0,,12.1,,1016.7,,Spokane
2024-05-27,17.5,10.2,24.6,0.0,0.0,,5.7,,1018.4,,Spokane
2024-05-28,17.1,13.0,21.9,0.8,0.0,,9.1,,1013.5,,Spokane
2024-05-29,12.1,6.9,17.4,0.3,0.0,,16.6,,1019.5,,Spokane
2024-05-30,11.9,4.6,18.5,0.0,0.0,,7.8,,1023.5,,Spokane
2024-05-31,13.7,4.6,21.9,0.0,0.0,,4.5,,1019.5,,Spokane
2024-06-01,15.4,9.1,21.3,0.0,0.0,,3.2,,1011.1,,Spokane
2024-06-02,15.2,10.8,19.6,6.4,0.0,,13.4,,1007.5,,Spokane
2024-06-03,14.2,11.9,17.4,5.8,0.0,,21.4,,1003.1,,Spokane
2024-06-04,13.6,8.0,20.8,1.1,0.0,,19.1,,1011.8,,Spokane
2024-06-05,15.4,9.6,21.3,0.0,0.0,,10.0,,1018.6,,Spokane
2024-06-06,17.6,7.4,26.3,0.0,0.0,,3.7,,1016.5,,Spokane
2024-06-07,19.5,10.8,27.4,0.0,0.0,,3.1,,1012.5,,Spokane
2024-06-08,19.4,9.1,28.5,0.0,0.0,,3.0,,1011.5,,Spokane
2024-06-09,19.3,12.4,26.3,0.0,0.0,,6.1,,1011.6,,Spokane
2024-06-10,19.7,11.9,27.4,0.0,0.0,,9.3,,1014.1,,Spokane
2024-06-11,21.5,14.6,28.0,0.0,0.0,,17.8,,1010.7,,Spokane
2024-06-12,17.0,10.2,23.5,0.0,0.0,,12.2,,1016.4,,Spokane
2024-06-13,19.3,8.5,28.0,0.0,0.0,,4.2,,1014.7,,Spokane
2024-06-14,18.4,13.0,22.4,0.0,0.0,,15.7,,1013.5,,Spokane
2024-06-15,11.8,7.4,15.8,0.8,0.0,,10.5,,1012.9,,Spokane
2024-06-16,11.1,5.8,16.3,0.0,0.0,,10.0,,1014.7,,Spokane
2024-06-17,12.3,5.8,18.0,0.5,0.0,,9.2,,1010.6,,Spokane
2024-06-18,12.0,9.6,18.5,4.1,0.0,,11.4,,1015.4,,Spokane
2024-06-19,15.3,7.4,23.5,0.0,0.0,,3.5,,1017.8,,Spokane
2024-06-20,18.6,8.5,28.0,0.0,0.0,,2.5,,1016.0,,Spokane
2024-06-21,20.5,10.2,29.6,0.0,0.0,,2.4,,1012.8,,Spokane
2024-06-22,22.5,11.9,31.9,0.0,0.0,,6.5,,1010.0,,Spokane
2024-06-23,22.0,15.8,27.4,0.0,0.0,,19.1,,1009.0,,Spokane
2024-06-24,18.3,11.3,25.2,0.0,0.0,,11.3,,1014.0,,Spokane
2024-06-25,21.1,11.3,30.8,0.0,0.0,,3.9,,1014.3,,Spokane
2024-06-26,22.4,14.1,30.2,0.0,0.0,,10.1,,1008.0,,Spokane
2024-06-27,17.8,13.5,21.9,0.3,0.0,,22.5,,1010.2,,Spokane
2024-06-28,18.0,10.8,24.6,0.0,0.0,,4.6,,1014.4,,Spokane
2024-06-29,20.4,11.9,28.0,0.0,0.0,,2.5,,1014.2,,Spokane
2024-06-30,20.3,15.2,25.8,3.0,0.0,,10.2,,1014.7,,Spokane
2024-07-01,19.1,12.4,26.9,0.0,0.0,,7.6,,1015.0,,Spokane
2024-07-02,20.1,14.1,26.9,0.0,0.0,,10.4,,1015.5,,Spokane
2024-07-03,20.8,14.6,28.0,0.0,0.0,,6.4,,1018.0,,Spokane
2024-07-04,21.8,13.0,29.6,0.0,0.0,,4.5,,1021.4,,Spokane
2024-07-05,23.7,13.0,33.0,0.0,0.0,,4.0,,1018.2,,Spokane
2024-07-06,25.1,15.2,33.5,0.0,0.0,,7.3,,1012.9,,Spokane
2024-07-07,25.7,15.2,35.8,0.0,0.0,,4.5,,1013.8,,Spokane
2024-07-08,27.1,15.8,37.4,0.0,0.0,,5.1,,1012.1,,Spokane
2024-07-09,28.6,17.4,38.5,0.0,0.0,,4.0,,1010.7,,Spokane
2024-07-10,29.5,18.0,39.6,0.0,0.0,,6.9,,1010.1,,Spokane
2024-07-11,27.3,19.6,35.2,0.0,0.0,,9.9,,1012.4,,Spokane
2024-07-12,25.9,15.8,35.2,0.0,0.0,,6.0,,1013.3,,Spokane
2024-07-13,27.3,17.4,36.9,0.0,0.0,,4.5,,1012.4,,Spokane
2024-07-14,27.8,18.5,36.9,0.0,0.0,,11.0,,1011.1,,Spokane
2024-07-15,26.9,21.3,33.5,0.0,0.0,,8.9,,1013.1,,Spokane
2024-07-16,26.3,16.9,35.8,0.0,0.0,,3.2,,1013.9,,Spokane
2024-07-17,26.8,16.9,34.6,0.0,0.0,,3.9,,1013.4,,Spokane
2024-07-18,28.2,19.1,36.9,0.0,0.0,,5.9,,1013.8,,Spokane
2024-07-19,27.6,18.0,36.3,0.0,0.0,,4.1,,1016.6,,Spokane
2024-07-20,27.7,16.3,38.5,0.0,0.0,,3.7,,1017.6,,Spokane
2024-07-21,30.6,19.1,41.3,0.0,0.0,,5.2,,1012.8,,Spokane
2024-07-22,29.5,21.3,38.0,0.0,0.0,,7.3,,1010.2,,Spokane
2024-07-23,24.6,17.4,31.9,0.0,0.0,,12.4,,1015.0,,Spokane
2024-07-24,25.0,13.0,34.6,0.0,0.0,,11.3,,1013.3,,Spokane
2024-07-25,21.8,15.8,25.8,0.0,0.0,,21.5,,1015.4,,Spokane
2024-07-26,19.9,10.2,28.0,0.0,0.0,,4.1,,1014.5,,Spokane
2024-07-27,21.0,11.3,29.6,0.0,0.0,,3.7,,1008.2,,Spokane
2024-07-28,22.2,14.6,29.1,0.0,0.0,,10.4,,1008.2,,Spokane
2024-07-29,21.2,16.9,28.5,0.3,0.0,,11.6,,1009.8,,Spokane
2024-07-30,22.2,18.0,26.9,0.0,0.0,,10.2,,1012.4,,Spokane
2024-07-31,24.2,15.8,32.4,0.0,0.0,,9.4,,1015.1,,Spokane
2024-08-01,26.4,14.6,37.4,0.0,0.0,,3.0,,1016.7,,Spokane
2024-08-02,29.2,18.0,40.2,0.0,0.0,,2.4,,1015.9,,Spokane
2024-08-03,26.4,21.3,30.2,0.0,0.0,,5.5,,1012.8,,Spokane
2024-08-04,23.7,19.1,29.1,2.0,0.0,,6.4,,1013.2,,Spokane
2024-08-05,24.8,15.8,34.2,2.3,0.0,,7.0,,1013.2,,Spokane
2024-08-06,25.0,18.0,32.4,0.0,0.0,,8.9,,1013.5,,Spokane
2024-08-07,23.9,14.1,31.9,0.0,0.0,,4.6,,1016.5,,Spokane
2024-08-08,25.3,16.9,31.9,0.0,0.0,,10.5,,1016.0,,Spokane
2024-08-09,25.7,16.3,33.0,0.0,0.0,,9.0,,1013.8,,Spokane
2024-08-10,25.2,15.8,33.0,0.0,0.0,,5.6,,1012.3,,Spokane
2024-08-11,25.6,17.4,33.0,0.0,0.0,,4.6,,1011.6,,Spokane
2024-08-12,25.5,20.2,32.4,0.0,0.0,,8.9,,1008.2,,Spokane
2024-08-13,21.2,16.3,26.3,0.0,0.0,,12.4,,1012.2,,Spokane
2024-08-14,20.9,12.4,30.2,0.0,0.0,,4.1,,1016.2,,Spokane
2024-08-15,21.8,13.5,29.6,0.0,0.0,,7.2,,1014.3,,Spokane
2024-08-16,22.0,15.8,28.0,1.0,0.0,,8.0,,1014.3,,Spokane
2024-08-17,23.4,13.5,33.5,0.0,0.0,,4.3,,1011.0,,Spokane
2024-08-18,25.0,19.1,31.9,0.0,0.0,,9.6,,1011.5,,Spokane
2024-08-19,23.1,14.1,31.3,0.0,0.0,,5.0,,1013.4,,Spokane
2024-08-20,22.8,17.4,29.1,0.0,0.0,,10.3,,1015.3,,Spokane
2024-08-21,21.2,17.4,25.8,0.0,0.0,,10.4,,1015.0,,Spokane
2024-08-22,23.9,14.6,34.1,0.0,0.0,,5.5,,1009.0,,Spokane
2024-08-23,19.4,12.4,26.9,1.3,0.0,,14.7,,1005.0,,Spokane
2024-08-24,16.5,10.2,23.0,0.0,0.0,,11.8,,1014.2,,Spokane
2024-08-25,18.3,13.0,25.2,0.0,0.0,,3.8,,1022.2,,Spokane
2024-08-26,19.9,10.8,29.1,0.0,0.0,,4.6,,1021.4,,Spokane
2024-08-27,19.4,14.6,23.5,0.0,0.0,,16.0,,1014.6,,Spokane
2024-08-28,17.2,10.2,24.6,0.0,0.0,,9.2,,1020.1,,Spokane
2024-08-29,18.5,9.6,27.4,0.0,0.0,,3.7,,1022.2,,Spokane
2024-08-30,21.7,10.8,33.5,0.0,0.0,,2.6,,1019.7,,Spokane
2024-08-31,24.1,13.0,37.4,0.0,0.0,,2.7,,1017.7,,Spokane
2024-09-01,25.0,14.1,37.4,0.0,0.0,,1.3,,1012.5,,Spokane
2024-09-02,23.7,15.8,33.0,0.0,0.0,,4.6,,1010.4,,Spokane
2024-09-03,23.6,18.5,30.2,0.0,0.0,,6.4,,1015.5,,Spokane
2024-09-04,23.6,14.1,33.5,0.0,0.0,,3.2,,1021.7,,Spokane
2024-09-05,24.2,13.5,36.3,0.0,0.0,,1.0,,1022.2,,Spokane
2024-09-06,24.3,14.1,36.3,0.0,0.0,,1.9,,1017.9,,Spokane
2024-09-07,24.8,14.1,36.9,0.0,0.0,,2.6,,1013.4,,Spokane
2024-09-08,24.5,15.2,33.5,0.0,0.0,,4.4,,1009.3,,Spokane
2024-09-09,25.0,19.1,31.9,0.0,0.0,,13.0,,1009.3,,Spokane
2024-09-10,23.1,17.4,29.6,0.0,0.0,,9.5,,1007.7,,Spokane
2024-09-11,19.5,15.2,24.6,0.0,0.0,,11.8,,1004.1,,Spokane
2024-09-12,18.9,14.6,24.1,0.0,0.0,,12.0,,1006.2,,Spokane
2024-09-13,19.5,15.2,25.2,0.0,0.0,,13.7,,1011.8,,Spokane
2024-09-14,18.4,14.1,24.6,0.8,0.0,,7.1,,1010.0,,Spokane
2024-09-15,17.0,10.8,23.0,0.0,0.0,,2.0,,1010.6,,Spokane
2024-09-16,19.5,11.3,28.5,0.0,0.0,,5.2,,1008.7,,Spokane
2024-09-17,18.5,12.4,23.5,0.0,0.0,,6.0,,1006.2,,Spokane
2024-09-18,20.0,13.5,26.9,0.0,0.0,,10.2,,1010.6,,Spokane
2024-09-19,20.2,13.5,27.4,0.0,0.0,,9.9,,1010.8,,Spokane
2024-09-20,18.7,13.0,25.2,0.0,0.0,,10.7,,1013.0,,Spokane
2024-09-21,14.4,5.2,24.1,0.0,0.0,,2.6,,1021.2,,Spokane
2024-09-22,16.2,8.0,26.3,0.0,0.0,,5.2,,1018.3,,Spokane
2024-09-23,19.4,11.9,28.0,0.0,0.0,,4.9,,1017.1,,Spokane
2024-09-24,22.0,13.0,32.4,0.0,0.0,,5.6,,1012.4,,Spokane
2024-09-25,23.3,16.3,32.4,0.3,0.0,,15.0,,1003.3,,Spokane
2024-09-26,16.8,11.9,22.4,0.0,0.0,,14.9,,1014.5,,Spokane
2024-09-27,19.3,14.1,26.3,0.0,0.0,,9.4,,1017.2,,Spokane
2024-09-28,20.0,10.2,31.3,0.0,0.0,,4.6,,1011.7,,Spokane
2024-09-29,17.4,10.2,21.3,0.0,0.0,,18.5,,1014.6,,Spokane
2024-09-30,11.3,3.5,18.5,0.0,0.0,,4.3,,1029.5,,Spokane
2024-10-01,15.5,5.8,26.2,0.0,0.0,,9.4,,1020.2,,Spokane
2024-10-02,15.2,8.5,20.8,0.0,0.0,,10.1,,1018.8,,Spokane
2024-10-03,11.6,3.5,21.3,0.0,0.0,,2.4,,1020.0,,Spokane
2024-10-04,10.8,5.8,18.5,4.1,0.0,,8.0,,1011.7,,Spokane
2024-10-05,12.4,6.9,19.1,0.0,0.0,,3.4,,1024.3,,Spokane
2024-10-06,13.5,5.2,24.6,0.0,0.0,,2.3,,1022.0,,Spokane
2024-10-07,14.6,7.4,26.3,0.0,0.0,,1.8,,1019.2,,Spokane
2024-10-08,16.5,8.5,27.4,0.0,0.0,,4.1,,1013.5,,Spokane
2024-10-09,16.0,11.9,20.8,0.0,0.0,,8.7,,1015.1,,Spokane
2024-10-10,12.9,6.9,21.3,0.0,0.0,,2.6,,1021.0,,Spokane
2024-10-11,12.9,6.9,21.3,0.0,0.0,,1.8,,1019.9,,Spokane
2024-10-12,15.1,7.4,26.3,0.0,0.0,,1.7,,1020.7,,Spokane
2024-10-13,14.8,8.0,24.6,0.0,0.0,,2.2,,1020.8,,Spokane
2024-10-14,15.4,7.4,26.3,0.0,0.0,,3.2,,1018.4,,Spokane
2024-10-15,14.9,8.5,23.0,0.0,0.0,,3.2,,1016.6,,Spokane
2024-10-16,13.1,6.9,16.3,3.6,0.0,,12.2,,1011.7,,Spokane
2024-10-17,9.7,5.8,15.2,0.0,0.0,,3.6,,1013.3,,Spokane
2024-10-18,11.9,5.8,16.9,0.0,0.0,,8.2,,1024.0,,Spokane
2024-10-19,19.2,15.8,23.0,0.0,0.0,,13.6,,1020.6,,Spokane
2024-10-20,20.4,13.5,31.3,0.0,0.0,,12.8,,1013.4,,Spokane
2024-10-21,14.9,9.1,22.4,4.1,0.0,,14.2,,1013.2,,Spokane
2024-10-22,8.4,3.5,13.0,0.0,0.0,,5.9,,1025.3,,Spokane
2024-10-23,4.4,1.3,9.6,0.0,0.0,,3.6,,1023.6,,Spokane
2024-10-24,5.9,1.9,10.2,0.0,0.0,,5.0,,1026.1,,Spokane
2024-10-25,6.6,2.4,14.1,0.0,0.0,,2.4,,1021.3,,Spokane
2024-10-26,10.7,3.5,19.6,0.0,0.0,,5.3,,1018.0,,Spokane
2024-10-27,10.4,7.4,13.0,1.5,0.0,,11.4,,1009.1,,Spokane
2024-10-28,7.3,3.5,10.8,0.0,0.0,,7.2,,1012.3,,Spokane
2024-10-29,5.1,1.9,9.6,0.0,0.0,,2.6,,1017.7,,Spokane
2024-10-30,5.4,-1.5,12.4,0.8,0.0,,5.1,,1016.0,,Spokane
2024-10-31,5.6,4.1,8.5,8.6,0.0,,6.6,31.5,1013.6,,Spokane
2024-11-01,6.6,4.6,8.0,10.9,0.0,,9.5,31.5,1009.7,,Spokane
2024-11-02,7.4,6.3,9.1,11.9,0.0,,9.0,31.5,1006.9,,Spokane
2024-11-03,4.8,2.4,6.9,0.0,0.0,,3.3,31.5,1017.7,,Spokane
2024-11-04,5.3,0.8,8.5,5.8,0.0,,13.8,33.3,1014.8,,Spokane
2024-11-05,5.6,-0.4,9.1,0.0,0.0,,8.5,37.0,1020.9,,Spokane
2024-11-06,2.1,-1.5,8.5,0.0,0.0,,3.1,35.2,1030.7,,Spokane
2024-11-07,3.1,-0.9,10.8,0.0,0.0,,1.8,33.3,1030.1,,Spokane
2024-11-08,4.7,-0.4,11.3,0.0,0.0,,0.7,33.3,1023.9,,Spokane
2024-11-09,4.8,1.9,7.4,0.5,0.0,,2.1,33.3,1016.6,,Spokane
2024-11-10,7.2,5.8,9.1,0.0,0.0,,0.2,33.3,1016.3,,Spokane
2024-11-11,8.3,6.3,11.9,0.3,0.0,,8.2,35.2,1006.2,,Spokane
2024-11-12,7.2,5.2,10.8,0.0,0.0,,11.9,35.2,1014.3,,Spokane
2024-11-13,7.5,5.8,9.1,17.8,0.0,,8.5,37.0,1008.8,,Spokane
2024-11-14,7.7,3.0,11.9,0.0,0.0,,12.2,35.2,1012.2,,Spokane
2024-11-15,3.7,0.2,6.9,0.0,0.0,,2.3,35.2,1013.8,,Spokane
2024-11-16,3.5,1.3,5.8,4.6,0.0,,11.3,33.3,1015.6,,Spokane
2024-11-17,6.3,2.4,8.5,2.3,3.0,,18.2,33.3,1002.2,,Spokane
2024-11-18,3.0,0.8,4.6,0.0,0.0,,10.9,37.0,1010.1,,Spokane
2024-11-19,2.5,-0.4,5.2,0.0,0.0,,13.8,35.2,1017.6,,Spokane
2024-11-20,4.2,1.3,6.3,8.6,0.0,,12.0,37.0,1013.9,,Spokane
2024-11-21,5.5,4.1,6.9,4.8,0.0,,4.3,38.9,1015.5,,Spokane
2024-11-22,6.1,4.6,9.1,22.9,0.0,,6.1,37.0,1009.4,,Spokane
2024-11-23,5.6,4.6,6.3,9.9,0.0,,5.0,37.0,1006.0,,Spokane
2024-11-24,4.3,3.0,6.9,7.1,0.0,,2.8,35.2,1015.1,,Spokane
2024-11-25,5.1,2.4,8.0,0.0,0.0,,4.4,35.2,1015.8,,Spokane
2024-11-26,3.5,2.4,4.1,0.0,0.0,,7.0,35.2,1018.4,,Spokane
2024-11-27,2.0,-1.5,3.5,0.0,0.0,,5.0,35.2,1026.2,,Spokane
2024-11-28,0.7,-2.0,3.5,0.0,0.0,,1.2,33.3,1025.9,,Spokane
2024-11-29,-0.4,-0.9,0.2,0.0,0.0,,6.6,31.5,1024.4,,Spokane
2024-11-30,0.4,-1.5,3.0,0.0,0.0,,0.4,31.5,1026.2,,Spokane
2024-12-01,1.5,-1.8,6.9,0.0,0.0,,2.1,31.5,1028.5,,Spokane
2024-12-02,-1.0,-2.6,0.2,0.0,0.0,,2.0,31.5,1031.5,,Spokane
2024-12-03,0.2,-0.9,1.2,0.0,0.0,,3.3,31.5,1032.3,,Spokane
2024-12-04,0.7,0.2,1.3,0.0,0.0,,2.7,31.5,1032.5,,Spokane
2024-12-05,0.2,-0.4,1.3,0.0,0.0,,3.4,31.5,1032.7,,Spokane
2024-12-06,0.6,-0.4,1.3,0.0,0.0,,1.4,33.3,1031.2,,Spokane
2024-12-07,1.5,0.8,4.1,5.1,0.0,,6.3,31.5,1018.9,,Spokane
2024-12-08,2.8,0.8,4.1,0.0,0.0,,6.3,33.3,1022.0,,Spokane
2024-12-09,1.3,0.2,2.4,0.0,0.0,,4.3,29.6,1032.0,,Spokane
2024-12-10,1.7,0.2,3.0,0.0,0.0,,1.4,31.5,1033.0,,Spokane
2024-12-11,1.2,-2.0,5.2,0.0,0.0,,1.3,33.3,1022.8,,Spokane
2024-12-12,0.0,-3.1,2.4,0.3,0.0,,0.4,31.5,1013.4,,Spokane
2024-12-13,2.1,0.2,4.6,1.8,0.0,,3.3,33.3,1012.2,,Spokane
2024-12-14,7.0,4.1,10.8,6.6,0.0,,7.5,35.2,1008.4,,Spokane
2024-12-15,3.3,0.2,5.8,3.3,0.0,,11.0,37.0,1020.3,,Spokane
2024-12-16,1.5,0.2,2.4,4.6,0.0,,1.8,35.2,1018.2,,Spokane
2024-12-17,2.8,1.3,4.6,10.4,5.0,,2.6,33.3,1022.9,,Spokane
2024-12-18,8.5,3.0,11.3,4.7,0.0,,21.1,38.9,1018.0,,Spokane
2024-12-19,3.7,0.2,7.4,0.3,0.0,,1.6,37.0,1025.3,,Spokane
2024-12-20,3.4,0.8,6.3,0.0,0.0,,3.1,35.2,1022.9,,Spokane
2024-12-21,3.7,0.8,6.3,6.6,0.0,,3.1,35.2,1017.7,,Spokane
2024-12-22,5.4,3.5,7.4,1.5,0.0,,1.8,35.2,1019.1,,Spokane
2024-12-23,6.2,4.1,8.5,2.7,0.0,,8.1,35.2,1020.4,,Spokane
2024-12-24,6.2,4.6,8.0,14.5,0.0,,7.7,37.0,1012.7,,Spokane
2024-12-25,4.2,2.4,5.8,0.3,0.0,,7.7,37.0,1015.9,,Spokane
2024-12-26,5.6,3.0,8.5,9.9,0.0,,16.8,37.0,1002.9,,Spokane
2024-12-27,3.4,0.8,5.2,0.8,0.0,,2.4,37.0,1005.6,,Spokane
2024-12-28,6.8,4.6,9.1,7.4,0.0,,12.8,35.2,1008.3,,Spokane
2024-12-29,4.2,3.0,5.8,19.3,0.0,,5.4,33.3,1008.1,,Spokane
2024-12-30,2.4,0.2,4.1,8.6,3.0,,6.3,33.3,1023.7,,Spokane
2024-12-31,1.8,-0.4,4.1,0.3,0.0,,1.2,35.2,1025.1,,Spokane
2024-01-01,5.4,4.5,6.8,0.0,0.0,,1.0,,1022.6,,Tacoma
2024-01-02,5.4,3.4,6.8,6.7,0.0,,3.5,,1014.9,,Tacoma
2024-01-03,6.9,4.5,8.4,3.1,0.0,,7.5,,1015.8,,Tacoma
2024-01-04,7.4,5.7,8.4,2.6,0.0,,10.9,,1020.8,,Tacoma
2024-01-05,7.2,5.7,9.0,8.3,0.0,,21.5,,1022.0,,Tacoma
2024-01-06,5.5,3.4,7.3,14.6,0.0,,11.2,,1008.5,,Tacoma
2024-01-07,3.8,2.3,5.7,0.1,0.0,,0.8,,1017.9,,Tacoma
2024-01-08,5.3,4.0,9.0,13.1,0.0,,8.4,,1015.0,,Tacoma
2024-01-09,6.0,2.9,7.9,15.1,0.0,,26.7,,1003.6,,Tacoma
2024-01-10,3.3,2.3,5.1,1.6,0.0,,11.2,,1005.7,,Tacoma
2024-01-11,3.0,-2.1,6.8,1.2,0.0,,15.8,,1010.2,,Tacoma
2024-01-12,-5.8,-7.1,-3.2,0.0,0.0,,22.5,,1022.5,,Tacoma
2024-01-13,-6.1,-7.7,-4.3,0.0,0.0,,15.1,,1014.8,,Tacoma
2024-01-14,-3.9,-7.7,-1.0,0.0,0.0,,4.4,,1022.7,,Tacoma
2024-01-15,-0.5,-3.8,2.9,0.0,0.0,,9.6,,1027.7,,Tacoma
2024-01-16,-0.9,-4.3,1.8,3.4,0.0,,1.4,,1014.9,,Tacoma
2024-01-17,2.8,0.7,5.7,5.3,0.0,,6.2,,1003.8,,Tacoma
2024-01-18,2.8,2.3,3.4,21.5,0.0,,9.8,,1018.3,,Tacoma
2024-01-19,4.1,2.9,6.2,0.7,0.0,,3.6,,1012.9,,Tacoma
2024-01-20,5.1,2.3,7.9,2.2,0.0,,1.9,,1001.8,,Tacoma
2024-01-21,7.3,6.2,8.4,16.6,0.0,,3.5,,998.8,,Tacoma
2024-01-22,8.6,5.7,10.7,14.0,0.0,,9.3,,1000.7,,Tacoma
2024-01-23,9.2,6.2,11.8,1.9,0.0,,7.2,,1011.8,,Tacoma
2024-01-24,8.0,6.2,10.7,13.8,0.0,,6.8,,1008.6,,Tacoma
2024-01-25,8.8,6.8,11.2,7.1,0.0,,12.7,,1017.4,,Tacoma
2024-01-26,8.6,6.8,10.7,11.3,0.0,,1.1,,1019.1,,Tacoma
2024-01-27,11.9,9.5,15.1,24.7,0.0,,9.0,,1017.1,,Tacoma
2024-01-28,14.0,12.3,15.7,4.7,0.0,,4.9,,1018.7,,Tacoma
2024-01-29,12.0,9.0,14.0,0.0,0.0,,2.3,,1015.4,,Tacoma
2024-01-30,12.7,10.7,14.5,1.6,0.0,,4.3,,1010.9,,Tacoma
2024-01-31,11.1,10.1,11.8,6.6,0.0,,4.1,,998.1,,Tacoma
2024-02-01,10.8,8.4,14.0,1.1,0.0,,1.5,,998.4,,Tacoma
2024-02-02,9.5,5.1,12.3,1.9,0.0,,9.2,,1005.7,,Tacoma
2024-02-03,5.7,2.3,9.5,0.0,0.0,,1.4,,1016.3,,Tacoma
2024-02-04,6.8,5.7,9.0,0.0,0.0,,18.3,,1011.3,,Tacoma
2024-02-05,6.6,6.2,7.3,2.9,0.0,,18.4,,1002.7,,Tacoma
2024-02-06,6.0,5.1,7.9,6.3,0.0,,2.8,,1008.0,,Tacoma
2024-02-07,6.6,5.1,8.4,0.0,0.0,,2.2,,1007.7,,Tacoma
2024-02-08,6.4,5.1,8.4,1.1,0.0,,5.4,,1015.5,,Tacoma
2024-02-09,6.1,3.4,9.5,1.0,0.0,,2.8,,1021.7,,Tacoma
2024-02-10,6.0,2.9,9.5,0.0,0.0,,1.9,,1023.5,,Tacoma
2024-02-11,8.1,5.7,11.2,11.9,0.0,,11.9,,1017.5,,Tacoma
2024-02-12,7.6,6.8,9.0,6.7,0.0,,12.4,,1020.0,,Tacoma
2024-02-13,6.7,5.1,9.0,0.0,0.0,,10.9,,1019.0,,Tacoma
